source,key,site,price,name,event,link
findprice,娘家大紅麴,樂天市場 - 杏一健康生活館,"$ 2,451",[最低$2271/盒]娘家 大紅麴膠囊(30粒/盒)【杏一】,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/g88wt74s/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 安博氏健康生活館,"$ 2,450",安博氏 民視 娘家大紅麴 (30粒/盒) 榮獲國家健康食品認證,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gssvpgpg/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 憨吉小舖,"$ 2,451",【實體藥局|公司貨】娘家 大紅麴膠囊 (30粒/盒) 憨吉小舖,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gtz5y96u/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 祐榮健康久久,"$ 2,270",民視娘家大紅麴 膠囊 30顆/盒《全月刷樂天卡滿$5000再享10%回饋》,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/ghqhgasv/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,momo購物網,"$ 30,906",【娘家官方直營】娘家大紅麴十二盒(30粒/盒),"['', '']",https://www.findprice.com.tw/go/gvb82ib8/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 健人館,"$ 2,451",娘家大紅麴 30粒/盒*健人館*【一盒】《刷樂天卡滿$5000再享10%回饋》,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gb4ymxbg/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,蝦皮商城 - 美麗人生連鎖藥局網路藥妝館,"$ 2,450",娘家大紅麴膠囊 30粒/盒 (健康食品雙功效認證)【美麗人生連鎖藥局網路藥妝館】,"['活動\n7.7夏日免運節-商城85折，全站滿額送', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/g58cg4sm/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 天妍,"$ 4,644",娘家大紅麴30粒x2盒,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gnxpd8gn/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,SuperBuy市集,"$ 4,644",娘家大紅麴膠囊2盒9折,"['', '']",https://www.findprice.com.tw/go/gbw9qfq5/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,蝦皮商城 - 富康活力藥局,"$ 2,580",娘家 益生菌60包/入 娘家大紅麴30顆/盒 《現貨》乳酸菌 紅麴 【富康活力藥局】,"['活動\n蝦皮7.7夏日免運節 領6張免運券', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/gwtztdgy/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,momo摩天商城 - 杏一健康生活館,"$ 7,740",娘家 大紅麴膠囊 (30粒/ 盒，三盒特規組 ) 【杏一】(保健),"['', '']",https://www.findprice.com.tw/go/g7ivxprh/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Yahoo奇摩購物中心,"$ 4,644",【官方直營】娘家大紅麴x2,"['', '']",https://www.findprice.com.tw/go/g5x5g4tq/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,7-ELEVEN線上購物中心,"$ 4,644",【娘家】大紅麴30粒x2盒,"['', '']",https://www.findprice.com.tw/go/gy5aaymm/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,friDay購物,"$ 4,644",娘家大紅麴2盒組 美鳳有約推薦,"['活動\n8周年生日慶，最高回饋50%', '']",https://www.findprice.com.tw/go/g3aq76gs/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Yahoo奇摩超級商城 - 健康優購網,"$ 4,644",娘家大紅麴膠囊2盒(原廠供貨),"['', '']",https://www.findprice.com.tw/go/geuh6izx/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,蝦皮商城 - 健康優購網,"$ 4,944",【民視】娘家大紅麴膠囊,"['活動\n蝦皮7.7夏日免運節 領6張免運券', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/gffvq3ad/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,ETMall東森購物網,"$ 4,644",【娘家】大紅麴二盒組(30粒/盒),"['', '']",https://www.findprice.com.tw/go/g6kxdq7i/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Her森森購物網,"$ 4,644",【娘家】大紅麴二盒組(30粒/盒),"['', '']",https://www.findprice.com.tw/go/gb6s52yb/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 衛立兒生活館,"$ 4,643",娘家大紅麴30粒x2盒★衛立兒生活館★,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/g4wf4ckz/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Yahoo奇摩超級商城 - 衛立兒生活館,"$ 4,643",娘家大紅麴30粒x2盒［衛立兒生活館］,"['', '']",https://www.findprice.com.tw/go/g52k34ai/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 愛兒麗婦幼用品,"$ 4,643",娘家大紅麴30粒x2盒★愛兒麗婦幼用品★,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gfce4ivt/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 健人館,"$ 4,644",娘家大紅麴 30粒/盒*健人館*【兩盒】,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/g7nhyfkh/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 元康藥局,"$ 4,542",2盒組 娘家- 大紅麴（30粒/盒）元氣健康館,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gt25s5t5/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,蝦皮商城 - 立赫藥局Hello Pharmacy,"$ 2,451",娘家 大紅麴 膠囊 30粒/盒 調節血脂 調節血糖 有助降低血清中膽固醇 三酸甘油酯 公司貨【立赫藥局】,"['活動\n7.7夏日免運節-商城85折，全站滿額送', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/gbi7y9kd/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,ETMall東森購物網,"$ 4,920",【娘家】大紅麴1盒+明適保1盒 優惠組,"['', '']",https://www.findprice.com.tw/go/g2n8ejw5/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Her森森購物網,"$ 4,920",【娘家】大紅麴1盒+明適保1盒 優惠組,"['', '']",https://www.findprice.com.tw/go/gvf6ife4/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,蝦皮商城 - 專品藥局,"$ 1,350",娘家大紅麴 娘家益生菌 娘家滴雞精 娘家益生菌順暢有酵強效版PLUS 娘家好茯敏 原廠公司貨 健康食品 專品藥局,"['活動\n7.7夏日免運節-商城85折，全站滿額送', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/g2umfcgk/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 安康藥妝,"$ 4,299",娘家 大紅麴膠囊30入x2盒｜公司貨-原廠授權之銷售通路｜全店滿2000領卷享95折,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gqjb82km/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 祐榮健康久久,"$ 4,386",民視娘家大紅麴 膠囊 30顆/盒x『2盒』《全月刷樂天卡滿$5000再享10%回饋》,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/ggty3fpd/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 專品藥局,"$ 4,644",(2入特惠組) 民視 娘家 大紅麴 膠囊 30粒X2盒 專品藥局【2012556】,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gsh4cekm/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Yahoo奇摩超級商城 - 專品藥局,"$ 4,644",(2入特惠組) 民視 娘家 大紅麴 膠囊 30粒X2盒 專品藥局【2012556】,"['', '']",https://www.findprice.com.tw/go/gs3caspz/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Yahoo奇摩超級商城 - 健康優購網,"$ 6,811",娘家大紅麴膠囊3盒組,"['', '']",https://www.findprice.com.tw/go/gipprp3c/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 天妍,"$ 6,811",娘家大紅麴30粒x3盒,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/grv5a8eq/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,博客來,"$ 6,811",娘家大紅麴30粒x3盒,"['', '']",https://www.findprice.com.tw/go/g58264kh/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,博客來,"$ 6,811",娘家大紅麴30粒x3盒,"['', '']",https://www.findprice.com.tw/go/g5iphu3w/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,博客來,"$ 6,811",娘家大紅麴30粒x3盒,"['', '']",https://www.findprice.com.tw/go/g3gqtm7c/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 信男藥局,"$ 2,451",娘家大紅麴 30粒/盒 【單盒】95折 點數5倍送,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gdnrx5c8/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,7-ELEVEN線上購物中心,"$ 6,811",【娘家】大紅麴30粒x3盒,"['', '']",https://www.findprice.com.tw/go/gsfy7ckr/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Yahoo奇摩購物中心,"$ 6,811",【官方直營】娘家大紅麴x3盒,"['', '']",https://www.findprice.com.tw/go/gidautpm/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,friDay購物,"$ 6,811",娘家大紅麴3盒組 美鳳有約推薦,"['活動\n8周年生日慶，最高回饋50%', '']",https://www.findprice.com.tw/go/gqi5sism/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 全球藥局,"$ 2,451",娘家 大紅麴膠囊30粒【3入更優惠🔥過年送禮】全球藥局,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gy9up36u/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,iQueen 愛女人購物網,"$ 6,880",【娘家】大紅麴30粒/盒*3,"['', '']",https://www.findprice.com.tw/go/ge6ud6ei/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,蝦皮商城 - 康是美Cosmed,"$ 6,811",娘家大紅麴（30粒/盒x3盒組）,"['活動\n7.7夏日免運節-商城85折，全站滿額送', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/gnvh864g/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,ETMall東森購物網,"$ 6,811",【娘家】大紅麴三盒組(30粒/盒),"['', '']",https://www.findprice.com.tw/go/g44gnx3u/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Her森森購物網,"$ 6,811",【娘家】大紅麴三盒組(30粒/盒),"['', '']",https://www.findprice.com.tw/go/gp36ggcg/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,蝦皮商城 - 大樹健康購物網(大樹藥局線上),"$ 6,811",娘家 大紅麴 30粒x3盒/組 大樹,"['活動\n7.7夏日免運節-商城85折，全站滿額送', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/gkjvbydg/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 衛立兒生活館,"$ 6,700",娘家大紅麴30粒/盒X3盒★衛立兒生活館★,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gbshes9g/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 愛兒麗婦幼用品,"$ 6,700",娘家大紅麴30粒/盒X3盒★愛兒麗婦幼用品★,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gysgqz6v/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Yahoo奇摩超級商城 - 安康藥妝,"$ 6,699",娘家 大紅麴膠囊 30入/盒x3盒(組合價),"['', '']",https://www.findprice.com.tw/go/gbkjvbey/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 丞陽健康生活館,"$ 6,659",娘家大紅麴30粒/盒 X3盒◆丞陽健康生活館◆,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gwpbshiv/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 健人館,"$ 6,811",娘家大紅麴 30粒/盒*健人館*【三盒】,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/g6kjdnbc/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Yahoo奇摩超級商城 - 杏一健康生活館,"$ 6,811",娘家 大紅麴(30粒/3入/特規組)【杏一】,"['', '']",https://www.findprice.com.tw/go/gxfaw78i/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 民雄久久藥局,"$ 6,800",實體藥局✅(3盒)娘家 大紅麴 膠囊 30粒/盒,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/g9w9w5ur/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 杏一健康生活館,"$ 6,800",娘家大紅麴30粒3入/組 特規組 娘家系列產品【杏一】,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gvh4ydq9/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Yahoo奇摩購物中心,"$ 7,061",娘家大紅麴3盒組(30粒/盒) 原廠公司貨,"['', '']",https://www.findprice.com.tw/go/g37qs5j5/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 光點藥局,"$ 6,810",娘家 大紅麴 (30粒/3盒)｜光點藥局 2010740,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gujpzbkd/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 均福藥局,"$ 6,811",【民視 娘家】大紅麴 膠囊 30粒X3盒 (7-11)取貨免運,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gp7smbnj/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 專品藥局,"$ 6,811",民視 娘家 大紅麴 膠囊 30粒X3盒 專品藥局【2012557】,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/g3e6sdym/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,蝦皮商城 - 蝦皮超市,"$ 2,459",娘家 大紅麴膠囊 30粒/盒 國家健康食品認證 雙功效認證 調節血脂 調節血糖 現貨 蝦皮直送,"['活動\n7.7夏日免運節-商城85折，全站滿額送', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/g788s7ux/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 祐榮健康久久,"$ 6,580",民視娘家大紅麴 膠囊 30顆/盒x『3盒』《全月刷樂天卡滿$5000再享10%回饋》,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gckvheuz/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,PChome 24h購物,"$ 6,811",★Pi錢包刷Pi卡最高11%娘家大紅麴膠囊(30粒裝/盒)x3盒【官方直營】,"['', '']",https://www.findprice.com.tw/go/g8qpp96a/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Yahoo奇摩超級商城 - 專品藥局,"$ 6,811",(3入特惠組) 民視 娘家 大紅麴 膠囊 30粒X3盒 專品藥局【2012557】,"['', '']",https://www.findprice.com.tw/go/gudipf2q/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,ihergo愛合購,$ 67,免運!【娘家】大紅麴 30粒/盒 (3盒90粒，每粒66.7元),"['', '']",https://www.findprice.com.tw/go/gjz582q9/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,PChome 24h購物,"$ 8,880",娘家大紅麴膠囊 30粒裝/盒 x4盒【官方直營】,"['', '']",https://www.findprice.com.tw/go/gr3iv9s7/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 信男藥局,"$ 6,811",娘家大紅麴 30粒/盒 【3盒】88折 點數5倍送,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gdi52ece/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,PChome 24h購物,"$ 2,451",娘家大紅麴 30粒裝/盒【官方直營】,"['', '']",https://www.findprice.com.tw/go/gb8gyvzt/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,PChome 24h購物,"$ 4,644",★Pi錢包刷Pi卡最高11%娘家大紅麴膠囊 30粒裝 x 2盒【官方直營】,"['', '']",https://www.findprice.com.tw/go/gs38s58u/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Her森森購物網,"$ 11,112",【娘家】大紅麴五盒組(30粒/盒),"['', '']",https://www.findprice.com.tw/go/gy3nrtbk/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,ETMall東森購物網,"$ 11,112",【娘家】大紅麴五盒組(30粒/盒),"['', '']",https://www.findprice.com.tw/go/gjime5tq/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,PChome 24h購物,"$ 11,112",娘家 大紅麴膠囊(30粒/盒) x5盒【官方直營】,"['', '']",https://www.findprice.com.tw/go/g64nzfyj/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,PChome 商店街 - 微笑藥局 Smile Pharmacy 04-22432699,"$ 2,200",【微笑藥局】娘家大紅麴(30顆),"['', '']",https://www.findprice.com.tw/go/g86gsx7s/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Yahoo奇摩超級商城 - 健康優購網,"$ 13,313",娘家大紅麴膠囊6盒組,"['', '']",https://www.findprice.com.tw/go/ggc68asm/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 天妍,"$ 13,330",娘家大紅麴30粒x6盒,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gzsd3c7v/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,博客來,"$ 14,700",娘家大紅麴30粒x6盒,"['', '']",https://www.findprice.com.tw/go/gj7izmf4/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,博客來,"$ 14,700",娘家大紅麴30粒x6盒,"['', '']",https://www.findprice.com.tw/go/gurrv7sd/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,博客來,"$ 14,700",娘家大紅麴30粒x6盒,"['', '']",https://www.findprice.com.tw/go/geivbktm/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,博客來,"$ 14,700",娘家大紅麴30粒x6盒,"['', '']",https://www.findprice.com.tw/go/g5q58and/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,7-ELEVEN線上購物中心,"$ 14,700",【娘家】大紅麴30粒x6盒,"['', '']",https://www.findprice.com.tw/go/g9gitdir/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,蝦皮商城 - 健康優購網,"$ 13,313",【民視】娘家大紅麴膠囊6盒組,"['活動\n7.7夏日免運節-商城85折，全站滿額送', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/gnimg7j8/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Yahoo奇摩購物中心,"$ 15,480",【官方直營】娘家大紅麴x6盒,"['', '']",https://www.findprice.com.tw/go/g78akfst/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,friDay購物,"$ 13,760",娘家大紅麴6盒組 美鳳有約推薦,"['活動\n8周年生日慶，最高回饋50%', '']",https://www.findprice.com.tw/go/gt5gkrhg/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
